date,complaint_id,customer_id,region,category,channel,volume,segment,week_of_year,month,quarter
2024-06-12,CP202605,C106338,South,Login,Digital,1,18-25,24,6,2
2024-04-26,CP202606,C107487,South,Login,Digital,1,18-25,17,4,2
2024-06-07,CP202607,C104283,South,Login,Digital,1,18-25,23,6,2
2024-04-04,CP202608,C102383,East,Login,Digital,1,18-25,14,4,2
2024-06-29,CP202609,C101616,North,Login,Digital,1,18-25,26,6,2
2024-05-04,CP202610,C105873,West,Login,Digital,1,18-25,18,5,2
2024-04-16,CP202611,C103309,South,Login,Digital,1,18-25,16,4,2
2024-04-28,CP202612,C104616,South,Login,Digital,1,18-25,17,4,2
2024-04-12,CP202613,C101840,South,Login,Digital,1,18-25,15,4,2
2024-06-14,CP202614,C103996,North,Login,Digital,1,18-25,24,6,2
2024-06-20,CP202615,C100128,South,Login,Digital,1,18-25,25,6,2
2024-05-07,CP202616,C101260,West,Login,Digital,1,18-25,19,5,2
2024-06-03,CP202617,C105562,East,Login,Digital,1,18-25,23,6,2
2024-05-24,CP202618,C100937,North,Login,Digital,1,18-25,21,5,2
2024-05-31,CP202619,C107017,West,Login,Digital,1,18-25,22,5,2
2024-05-27,CP202620,C102114,North,Login,Digital,1,18-25,22,5,2
2024-04-14,CP202621,C101359,North,Login,Digital,1,18-25,15,4,2
2024-06-24,CP202622,C106744,West,Login,Digital,1,18-25,26,6,2
2024-05-22,CP202623,C102030,South,Login,Digital,1,18-25,21,5,2
2024-04-11,CP202624,C103283,North,Login,Digital,1,18-25,15,4,2
2024-06-05,CP202625,C106783,East,Login,Digital,1,18-25,23,6,2
2024-05-21,CP202626,C102863,South,Login,Digital,1,18-25,21,5,2
2024-04-07,CP202627,C100582,South,Login,Digital,1,18-25,14,4,2
2024-04-02,CP202628,C106138,South,Login,Digital,1,18-25,14,4,2
2024-04-14,CP202629,C105080,South,Login,Digital,1,18-25,15,4,2
2024-06-17,CP202630,C105320,South,Login,Digital,1,18-25,25,6,2
2024-06-08,CP202631,C101015,West,Login,Digital,1,18-25,23,6,2
2024-06-06,CP202632,C103787,South,Login,Digital,1,18-25,23,6,2
2024-06-05,CP202633,C102030,South,Login,Digital,1,18-25,23,6,2
2024-05-22,CP202634,C102326,South,Login,Digital,1,18-25,21,5,2
2024-05-12,CP202635,C103418,East,Login,Digital,1,18-25,19,5,2
2024-04-01,CP202636,C103759,South,Login,Digital,1,18-25,14,4,2
2024-05-27,CP202637,C100268,East,Login,Digital,1,18-25,22,5,2
2024-05-20,CP202638,C105699,North,Login,Digital,1,18-25,21,5,2
2024-06-30,CP202639,C106797,North,Login,Digital,1,18-25,26,6,2
2024-04-07,CP202640,C106401,South,Login,Digital,1,18-25,14,4,2
2024-06-27,CP202641,C101375,South,Login,Digital,1,18-25,26,6,2
2024-04-30,CP202642,C100868,South,Login,Digital,1,18-25,18,4,2
2024-04-04,CP202643,C106989,West,Login,Digital,1,18-25,14,4,2
2024-06-10,CP202644,C104341,West,Login,Digital,1,18-25,24,6,2
2024-04-05,CP202645,C107809,South,Login,Digital,1,18-25,14,4,2
2024-06-30,CP202646,C104285,South,Login,Digital,1,18-25,26,6,2
2024-04-04,CP202647,C100058,East,Login,Digital,1,18-25,14,4,2
2024-05-27,CP202648,C104305,South,Login,Digital,1,18-25,22,5,2
2024-06-21,CP202649,C105372,North,Login,Digital,1,18-25,25,6,2
2024-06-23,CP202650,C100212,East,Login,Digital,1,18-25,25,6,2
2024-06-01,CP202651,C105685,North,Login,Digital,1,18-25,22,6,2
2024-06-11,CP202652,C104640,South,Login,Digital,1,18-25,24,6,2
2024-05-28,CP202653,C100111,South,Login,Digital,1,18-25,22,5,2
2024-04-05,CP202654,C107462,East,Login,Digital,1,18-25,14,4,2
2024-04-13,CP202655,C103681,South,Login,Digital,1,18-25,15,4,2
2024-06-16,CP202656,C106557,West,Login,Digital,1,18-25,24,6,2
2024-05-29,CP202657,C102475,North,Login,Digital,1,18-25,22,5,2
2024-04-26,CP202658,C106273,West,Login,Digital,1,18-25,17,4,2
2024-04-25,CP202659,C102559,West,Login,Digital,1,18-25,17,4,2
2024-05-22,CP202660,C102295,East,Login,Digital,1,18-25,21,5,2
2024-05-10,CP202661,C107523,North,Login,Digital,1,18-25,19,5,2
2024-06-27,CP202662,C101051,South,Login,Digital,1,18-25,26,6,2
2024-04-30,CP202663,C103101,North,Login,Digital,1,18-25,18,4,2
2024-05-02,CP202664,C100732,South,Login,Digital,1,18-25,18,5,2
2024-06-01,CP202665,C103095,East,Login,Digital,1,18-25,22,6,2
2024-05-21,CP202666,C102112,South,Login,Digital,1,18-25,21,5,2
2024-05-22,CP202667,C103307,West,Login,Digital,1,18-25,21,5,2
2024-05-12,CP202668,C106062,East,Login,Digital,1,18-25,19,5,2
2024-04-03,CP202669,C100820,South,Login,Digital,1,18-25,14,4,2
2024-04-23,CP202670,C102333,North,Login,Digital,1,18-25,17,4,2
2024-05-18,CP202671,C105435,South,Login,Digital,1,18-25,20,5,2
2024-06-22,CP202672,C106407,East,Login,Digital,1,18-25,25,6,2
2024-04-06,CP202673,C100848,East,Login,Digital,1,18-25,14,4,2
2024-06-26,CP202674,C107933,West,Login,Digital,1,18-25,26,6,2
2024-06-09,CP202675,C105476,South,Login,Digital,1,18-25,23,6,2
2024-06-01,CP202676,C106600,East,Login,Digital,1,18-25,22,6,2
2024-04-20,CP202677,C105176,South,Login,Digital,1,18-25,16,4,2
2024-04-07,CP202678,C107176,South,Login,Digital,1,18-25,14,4,2
2024-05-26,CP202679,C102193,South,Login,Digital,1,18-25,21,5,2
2024-04-26,CP202680,C102311,South,Login,Digital,1,18-25,17,4,2
2024-05-01,CP202681,C100907,East,Login,Digital,1,18-25,18,5,2
2024-04-13,CP202682,C101368,East,Login,Digital,1,18-25,15,4,2
2024-06-20,CP202683,C104252,East,Login,Digital,1,18-25,25,6,2
2024-04-09,CP202684,C107221,East,Login,Digital,1,18-25,15,4,2
2024-05-25,CP202685,C106393,West,Login,Digital,1,18-25,21,5,2
2024-06-07,CP202686,C107143,South,Login,Digital,1,18-25,23,6,2
2024-06-08,CP202687,C102931,East,Login,Digital,1,18-25,23,6,2
2024-06-12,CP202688,C102350,South,Login,Digital,1,18-25,24,6,2
2024-04-16,CP202689,C103522,West,Login,Digital,1,18-25,16,4,2
2024-06-11,CP202690,C105708,West,Login,Digital,1,18-25,24,6,2
2024-06-10,CP202691,C104704,South,Login,Digital,1,18-25,24,6,2
2024-05-26,CP202692,C101965,North,Login,Digital,1,18-25,21,5,2
2024-06-26,CP202693,C101164,South,Login,Digital,1,18-25,26,6,2
2024-06-08,CP202694,C105175,North,Login,Digital,1,18-25,23,6,2
2024-05-21,CP202695,C107729,West,Login,Digital,1,18-25,21,5,2
2024-06-24,CP202696,C107024,East,Login,Digital,1,18-25,26,6,2
2024-06-23,CP202697,C101951,West,Login,Digital,1,18-25,25,6,2
2024-04-21,CP202698,C101238,East,Login,Digital,1,18-25,16,4,2
2024-06-22,CP202699,C100768,South,Login,Digital,1,18-25,25,6,2
2024-04-25,CP202700,C103343,South,Login,Digital,1,18-25,17,4,2
2024-04-16,CP202701,C107964,South,Login,Digital,1,18-25,16,4,2
2024-06-18,CP202702,C107436,South,Login,Digital,1,18-25,25,6,2
2024-06-21,CP202703,C107765,South,Login,Digital,1,18-25,25,6,2
2024-04-12,CP202704,C104421,South,Login,Digital,1,18-25,15,4,2
2024-04-10,CP202705,C107842,South,Login,Digital,1,18-25,15,4,2
2024-05-06,CP202706,C102326,South,Login,Digital,1,18-25,19,5,2
2024-04-06,CP202707,C102320,East,Login,Digital,1,18-25,14,4,2
2024-04-27,CP202708,C100088,South,Login,Digital,1,18-25,17,4,2
2024-05-07,CP202709,C101252,East,Login,Digital,1,18-25,19,5,2
2024-05-02,CP202710,C104678,South,Login,Digital,1,18-25,18,5,2
2024-06-10,CP202711,C104042,West,Login,Digital,1,18-25,24,6,2
2024-05-24,CP202712,C104196,North,Login,Digital,1,18-25,21,5,2
2024-06-26,CP202713,C100663,West,Login,Digital,1,18-25,26,6,2
2024-04-01,CP202714,C106120,South,Login,Digital,1,18-25,14,4,2
2024-06-19,CP202715,C107375,South,Login,Digital,1,18-25,25,6,2
2024-06-05,CP202716,C107338,West,Login,Digital,1,18-25,23,6,2
2024-04-11,CP202717,C104285,South,Login,Digital,1,18-25,15,4,2
2024-04-29,CP202718,C100455,North,Login,Digital,1,18-25,18,4,2
2024-05-05,CP202719,C104657,East,Login,Digital,1,18-25,18,5,2
2024-06-09,CP202720,C104653,East,Login,Digital,1,18-25,23,6,2
2024-06-03,CP202721,C107412,East,Login,Digital,1,18-25,23,6,2
2024-05-07,CP202722,C104550,South,Login,Digital,1,18-25,19,5,2
2024-05-26,CP202723,C100811,West,Login,Digital,1,18-25,21,5,2
2024-05-18,CP202724,C101138,South,Login,Digital,1,18-25,20,5,2
2024-04-10,CP202725,C107343,North,Login,Digital,1,18-25,15,4,2
2024-06-27,CP202726,C102724,West,Login,Digital,1,18-25,26,6,2
2024-04-20,CP202727,C105176,South,Login,Digital,1,18-25,16,4,2
2024-05-15,CP202728,C107105,East,Login,Digital,1,18-25,20,5,2
2024-04-16,CP202729,C104256,East,Login,Digital,1,18-25,16,4,2
2024-04-14,CP202730,C103057,South,Login,Digital,1,18-25,15,4,2
2024-05-22,CP202731,C100286,South,Login,Digital,1,18-25,21,5,2
2024-04-01,CP202732,C100560,South,Login,Digital,1,18-25,14,4,2
2024-05-25,CP202733,C107458,South,Login,Digital,1,18-25,21,5,2
2024-06-17,CP202734,C103531,North,Login,Digital,1,18-25,25,6,2
2024-04-30,CP202735,C107136,North,Login,Digital,1,18-25,18,4,2
2024-04-29,CP202736,C104215,North,Login,Digital,1,18-25,18,4,2
2024-05-25,CP202737,C103283,North,Login,Digital,1,18-25,21,5,2
2024-06-28,CP202738,C101219,North,Login,Digital,1,18-25,26,6,2
2024-05-21,CP202739,C107350,North,Login,Digital,1,18-25,21,5,2
2024-05-10,CP202740,C104220,East,Login,Digital,1,18-25,19,5,2
2024-05-07,CP202741,C103804,East,Login,Digital,1,18-25,19,5,2
2024-04-20,CP202742,C105571,North,Login,Digital,1,18-25,16,4,2
2024-05-22,CP202743,C100898,South,Login,Digital,1,18-25,21,5,2
2024-06-19,CP202744,C101389,North,Login,Digital,1,18-25,25,6,2
2024-04-25,CP202745,C106197,South,Login,Digital,1,18-25,17,4,2
2024-05-01,CP202746,C106194,West,Login,Digital,1,18-25,18,5,2
2024-04-29,CP202747,C107562,South,Login,Digital,1,18-25,18,4,2
2024-05-06,CP202748,C106495,East,Login,Digital,1,18-25,19,5,2
2024-06-11,CP202749,C106313,South,Login,Digital,1,18-25,24,6,2
2024-06-13,CP202750,C107549,East,Login,Digital,1,18-25,24,6,2
2024-06-12,CP202751,C107800,East,Login,Digital,1,18-25,24,6,2
2024-06-12,CP202752,C100888,East,Login,Digital,1,18-25,24,6,2
2024-04-04,CP202753,C103744,South,Login,Digital,1,18-25,14,4,2
2024-04-02,CP202754,C107917,South,Login,Digital,1,18-25,14,4,2
2024-04-09,CP202755,C101238,East,Login,Digital,1,18-25,15,4,2
2024-04-27,CP202756,C103418,East,Login,Digital,1,18-25,17,4,2
2024-05-18,CP202757,C100028,West,Login,Digital,1,18-25,20,5,2
2024-05-19,CP202758,C104678,South,Login,Digital,1,18-25,20,5,2
2024-04-30,CP202759,C105041,South,Login,Digital,1,18-25,18,4,2
2024-06-30,CP202760,C107825,South,Login,Digital,1,18-25,26,6,2
2024-06-03,CP202761,C103235,South,Login,Digital,1,18-25,23,6,2
2024-06-21,CP202762,C103352,North,Login,Digital,1,18-25,25,6,2
2024-04-05,CP202763,C105759,South,Login,Digital,1,18-25,14,4,2
2024-04-04,CP202764,C101046,South,Login,Digital,1,18-25,14,4,2
2024-04-16,CP202765,C105177,South,Login,Digital,1,18-25,16,4,2
2024-04-17,CP202766,C103656,South,Login,Digital,1,18-25,16,4,2
2024-05-20,CP202767,C105961,South,Login,Digital,1,18-25,21,5,2
2024-05-11,CP202768,C104196,North,Login,Digital,1,18-25,19,5,2
2024-06-22,CP202769,C101274,South,Login,Digital,1,18-25,25,6,2
2024-06-20,CP202770,C100309,West,Login,Digital,1,18-25,25,6,2
2024-05-26,CP202771,C102241,North,Login,Digital,1,18-25,21,5,2
2024-05-28,CP202772,C107971,East,Login,Digital,1,18-25,22,5,2
2024-04-14,CP202773,C101516,West,Login,Digital,1,18-25,15,4,2
2024-06-22,CP202774,C104960,North,Login,Digital,1,18-25,25,6,2
2024-04-10,CP202775,C103231,West,Login,Digital,1,18-25,15,4,2
2024-05-18,CP202776,C104907,East,Login,Digital,1,18-25,20,5,2
2024-06-19,CP202777,C106622,West,Login,Digital,1,18-25,25,6,2
2024-06-26,CP202778,C101481,South,Login,Digital,1,18-25,26,6,2
2024-06-25,CP202779,C104207,South,Login,Digital,1,18-25,26,6,2
2024-04-12,CP202780,C104853,South,Login,Digital,1,18-25,15,4,2
2024-04-10,CP202781,C103070,West,Login,Digital,1,18-25,15,4,2
2024-06-25,CP202782,C106586,East,Login,Digital,1,18-25,26,6,2
2024-04-09,CP202783,C107024,East,Login,Digital,1,18-25,15,4,2
2024-05-26,CP202784,C104839,West,Login,Digital,1,18-25,21,5,2
2024-06-08,CP202785,C105209,West,Login,Digital,1,18-25,23,6,2
2024-04-15,CP202786,C105462,South,Login,Digital,1,18-25,16,4,2
2024-05-24,CP202787,C103101,North,Login,Digital,1,18-25,21,5,2
2024-06-03,CP202788,C102881,West,Login,Digital,1,18-25,23,6,2
2024-05-20,CP202789,C103659,West,Login,Digital,1,18-25,21,5,2
2024-05-27,CP202790,C104421,South,Login,Digital,1,18-25,22,5,2
2024-05-17,CP202791,C106192,East,Login,Digital,1,18-25,20,5,2
2024-06-21,CP202792,C100375,South,Login,Digital,1,18-25,25,6,2
2024-05-13,CP202793,C100538,North,Login,Digital,1,18-25,20,5,2
2024-04-12,CP202794,C103124,West,Login,Digital,1,18-25,15,4,2
2024-05-20,CP202795,C105083,South,Login,Digital,1,18-25,21,5,2
2024-06-02,CP202796,C101993,North,Login,Digital,1,18-25,22,6,2
2024-06-27,CP202797,C102616,South,Login,Digital,1,18-25,26,6,2
2024-06-23,CP202798,C102004,South,Login,Digital,1,18-25,25,6,2
2024-04-02,CP202799,C105061,West,Login,Digital,1,18-25,14,4,2
2024-04-30,CP202800,C101156,South,Login,Digital,1,18-25,18,4,2
2024-05-15,CP202801,C107809,South,Login,Digital,1,18-25,20,5,2
2024-05-28,CP202802,C100127,East,Login,Digital,1,18-25,22,5,2
2024-05-02,CP202803,C104907,East,Login,Digital,1,18-25,18,5,2
2024-06-02,CP202804,C104005,South,Login,Digital,1,18-25,22,6,2
2024-04-28,CP202805,C105440,East,Login,Digital,1,18-25,17,4,2
2024-06-20,CP202806,C104724,North,Login,Digital,1,18-25,25,6,2
2024-04-02,CP202807,C104078,North,Login,Digital,1,18-25,14,4,2
2024-04-11,CP202808,C103452,South,Login,Digital,1,18-25,15,4,2
2024-04-26,CP202809,C105925,South,Login,Digital,1,18-25,17,4,2
2024-06-24,CP202810,C104880,North,Login,Digital,1,18-25,26,6,2
2024-04-25,CP202811,C100441,South,Login,Digital,1,18-25,17,4,2
2024-04-16,CP202812,C103350,North,Login,Digital,1,18-25,16,4,2
2024-04-15,CP202813,C104643,South,Login,Digital,1,18-25,16,4,2
2024-05-26,CP202814,C103637,East,Login,Digital,1,18-25,21,5,2
2024-05-29,CP202815,C106977,South,Login,Digital,1,18-25,22,5,2
2024-06-05,CP202816,C103390,South,Login,Digital,1,18-25,23,6,2
2024-06-28,CP202817,C105944,North,Login,Digital,1,18-25,26,6,2
2024-05-08,CP202818,C105559,East,Login,Digital,1,18-25,19,5,2
2024-05-03,CP202819,C107925,West,Login,Digital,1,18-25,18,5,2
2024-04-18,CP202820,C104593,South,Login,Digital,1,18-25,16,4,2
2024-06-10,CP202821,C103393,South,Login,Digital,1,18-25,24,6,2
2024-06-11,CP202822,C103855,South,Login,Digital,1,18-25,24,6,2
2024-06-23,CP202823,C104848,North,Login,Digital,1,18-25,25,6,2
2024-05-17,CP202824,C100848,East,Login,Digital,1,18-25,20,5,2
2024-06-22,CP202825,C103792,East,Login,Digital,1,18-25,25,6,2
2024-05-31,CP202826,C103168,East,Login,Digital,1,18-25,22,5,2
2024-04-12,CP202827,C104608,South,Login,Digital,1,18-25,15,4,2
2024-04-19,CP202828,C104749,South,Login,Digital,1,18-25,16,4,2
2024-06-22,CP202829,C103491,North,Login,Digital,1,18-25,25,6,2
2024-05-31,CP202830,C101706,East,Login,Digital,1,18-25,22,5,2
2024-04-05,CP202831,C101003,North,Login,Digital,1,18-25,14,4,2
2024-05-03,CP202832,C101349,North,Login,Digital,1,18-25,18,5,2
2024-05-25,CP202833,C105029,South,Login,Digital,1,18-25,21,5,2
2024-06-23,CP202834,C100428,West,Login,Digital,1,18-25,25,6,2
2024-04-18,CP202835,C103305,South,Login,Digital,1,18-25,16,4,2
2024-04-25,CP202836,C104449,South,Login,Digital,1,18-25,17,4,2
2024-04-13,CP202837,C101367,East,Login,Digital,1,18-25,15,4,2
2024-06-22,CP202838,C103563,South,Login,Digital,1,18-25,25,6,2
2024-05-19,CP202839,C106586,East,Login,Digital,1,18-25,20,5,2
2024-04-22,CP202840,C106845,North,Login,Digital,1,18-25,17,4,2
2024-05-22,CP202841,C100814,West,Login,Digital,1,18-25,21,5,2
2024-04-19,CP202842,C101433,South,Login,Digital,1,18-25,16,4,2
2024-04-25,CP202843,C101510,South,Login,Digital,1,18-25,17,4,2
2024-04-30,CP202844,C104411,East,Login,Digital,1,18-25,18,4,2
2024-05-16,CP202845,C103209,North,Login,Digital,1,18-25,20,5,2
2024-04-29,CP202846,C105192,South,Login,Digital,1,18-25,18,4,2
2024-06-30,CP202847,C103813,West,Login,Digital,1,18-25,26,6,2
2024-06-16,CP202848,C105601,North,Login,Digital,1,18-25,24,6,2
2024-04-23,CP202849,C107771,North,Login,Digital,1,18-25,17,4,2
2024-04-19,CP202850,C106736,East,Login,Digital,1,18-25,16,4,2
2024-06-22,CP202851,C103804,East,Login,Digital,1,18-25,25,6,2
2024-04-24,CP202852,C101789,West,Login,Digital,1,18-25,17,4,2
2024-04-28,CP202853,C102021,South,Login,Digital,1,18-25,17,4,2
2024-05-04,CP202854,C106262,South,Login,Digital,1,18-25,18,5,2
2024-04-08,CP202855,C102446,West,Login,Digital,1,18-25,15,4,2
2024-04-13,CP202856,C101510,South,Login,Digital,1,18-25,15,4,2
2024-05-03,CP202857,C102007,West,Login,Digital,1,18-25,18,5,2
2024-04-12,CP202858,C100083,South,Login,Digital,1,18-25,15,4,2
2024-06-21,CP202859,C100049,East,Login,Digital,1,18-25,25,6,2
2024-04-07,CP202860,C107042,North,Login,Digital,1,18-25,14,4,2
2024-06-05,CP202861,C103178,West,Login,Digital,1,18-25,23,6,2
2024-05-12,CP202862,C102311,South,Login,Digital,1,18-25,19,5,2
2024-04-23,CP202863,C107054,West,Login,Digital,1,18-25,17,4,2
2024-04-06,CP202864,C101110,West,Login,Digital,1,18-25,14,4,2
2024-04-22,CP202865,C101957,North,Login,Digital,1,18-25,17,4,2
2024-05-11,CP202866,C104846,South,Login,Digital,1,18-25,19,5,2
2024-04-08,CP202867,C100758,South,Login,Digital,1,18-25,15,4,2
2024-06-03,CP202868,C105889,North,Login,Digital,1,18-25,23,6,2
2024-04-23,CP202869,C101449,South,Login,Digital,1,18-25,17,4,2
2024-05-21,CP202870,C103141,South,Login,Digital,1,18-25,21,5,2
2024-05-31,CP202871,C102311,South,Login,Digital,1,18-25,22,5,2
2024-04-18,CP202872,C102986,North,Login,Digital,1,18-25,16,4,2
2024-05-28,CP202873,C105285,East,Login,Digital,1,18-25,22,5,2
2024-04-26,CP202874,C106262,South,Login,Digital,1,18-25,17,4,2
2024-04-04,CP202875,C103900,North,Login,Digital,1,18-25,14,4,2
2024-06-27,CP202876,C105567,North,Login,Digital,1,18-25,26,6,2
2024-04-06,CP202877,C103037,South,Login,Digital,1,18-25,14,4,2
2024-06-04,CP202878,C105899,South,Login,Digital,1,18-25,23,6,2
2024-04-02,CP202879,C107287,North,Login,Digital,1,18-25,14,4,2
2024-04-20,CP202880,C101110,West,Login,Digital,1,18-25,16,4,2
2024-05-16,CP202881,C107232,South,Login,Digital,1,18-25,20,5,2
2024-04-03,CP202882,C102227,North,Login,Digital,1,18-25,14,4,2
2024-05-05,CP202883,C104341,West,Login,Digital,1,18-25,18,5,2
2024-06-15,CP202884,C105014,South,Login,Digital,1,18-25,24,6,2
2024-05-10,CP202885,C102173,South,Login,Digital,1,18-25,19,5,2
2024-05-24,CP202886,C105304,South,Login,Digital,1,18-25,21,5,2
2024-05-20,CP202887,C105151,East,Login,Digital,1,18-25,21,5,2
2024-05-25,CP202888,C106546,South,Login,Digital,1,18-25,21,5,2
2024-05-30,CP202889,C100722,East,Login,Digital,1,18-25,22,5,2
2024-04-17,CP202890,C102348,South,Login,Digital,1,18-25,16,4,2
2024-05-15,CP202891,C103644,South,Login,Digital,1,18-25,20,5,2
2024-05-06,CP202892,C102762,South,Login,Digital,1,18-25,19,5,2
2024-06-14,CP202893,C106826,West,Login,Digital,1,18-25,24,6,2
2024-06-05,CP202894,C104186,North,Login,Digital,1,18-25,23,6,2
2024-04-28,CP202895,C104064,South,Login,Digital,1,18-25,17,4,2
2024-04-24,CP202896,C106628,East,Login,Digital,1,18-25,17,4,2
2024-04-20,CP202897,C100472,South,Login,Digital,1,18-25,16,4,2
2024-04-25,CP202898,C106867,North,Login,Digital,1,18-25,17,4,2
2024-04-22,CP202899,C102482,East,Login,Digital,1,18-25,17,4,2
2024-04-08,CP202900,C107646,South,Login,Digital,1,18-25,15,4,2
2024-06-08,CP202901,C102519,West,Login,Digital,1,18-25,23,6,2
2024-05-04,CP202902,C100984,South,Login,Digital,1,18-25,18,5,2
2024-05-20,CP202903,C106026,South,Login,Digital,1,18-25,21,5,2
2024-06-14,CP202904,C101018,East,Login,Digital,1,18-25,24,6,2
2024-05-25,CP202905,C102359,East,Login,Digital,1,18-25,21,5,2
2024-05-24,CP202906,C106389,North,Login,Digital,1,18-25,21,5,2
2024-06-21,CP202907,C103411,North,Login,Digital,1,18-25,25,6,2
2024-06-26,CP202908,C100805,South,Login,Digital,1,18-25,26,6,2
2024-05-04,CP202909,C101385,South,Login,Digital,1,18-25,18,5,2
2024-04-22,CP202910,C101911,East,Login,Digital,1,18-25,17,4,2
2024-05-30,CP202911,C102232,South,Login,Digital,1,18-25,22,5,2
2024-05-10,CP202912,C106858,South,Login,Digital,1,18-25,19,5,2
2024-04-03,CP202913,C103690,South,Login,Digital,1,18-25,14,4,2
2024-04-14,CP202914,C105754,South,Login,Digital,1,18-25,15,4,2
2024-05-06,CP202915,C106628,East,Login,Digital,1,18-25,19,5,2
2024-04-13,CP202916,C106424,South,Login,Digital,1,18-25,15,4,2
2024-05-25,CP202917,C106424,South,Login,Digital,1,18-25,21,5,2
2024-04-25,CP202918,C100334,South,Login,Digital,1,18-25,17,4,2
2024-06-02,CP202919,C102183,North,Login,Digital,1,18-25,22,6,2
2024-04-22,CP202920,C100059,West,Login,Digital,1,18-25,17,4,2
2024-05-03,CP202921,C106402,West,Login,Digital,1,18-25,18,5,2
2024-06-28,CP202922,C104330,South,Login,Digital,1,18-25,26,6,2
2024-04-18,CP202923,C102869,West,Login,Digital,1,18-25,16,4,2
2024-06-21,CP202924,C102746,South,Login,Digital,1,18-25,25,6,2
2024-05-06,CP202925,C105889,North,Login,Digital,1,18-25,19,5,2
2024-06-03,CP202926,C104538,West,Login,Digital,1,18-25,23,6,2
2024-05-22,CP202927,C103317,North,Login,Digital,1,18-25,21,5,2
2024-04-05,CP202928,C107351,South,Login,Digital,1,18-25,14,4,2
2024-06-14,CP202929,C101550,West,Login,Digital,1,18-25,24,6,2
2024-04-18,CP202930,C105228,North,Login,Digital,1,18-25,16,4,2
2024-05-03,CP202931,C101472,North,Login,Digital,1,18-25,18,5,2
2024-05-15,CP202932,C101780,South,Login,Digital,1,18-25,20,5,2
2024-06-18,CP202933,C106691,North,Login,Digital,1,18-25,25,6,2
2024-05-30,CP202934,C100963,South,Login,Digital,1,18-25,22,5,2
2024-04-30,CP202935,C105874,South,Login,Digital,1,18-25,18,4,2
2024-06-07,CP202936,C106194,West,Login,Digital,1,18-25,23,6,2
2024-04-05,CP202937,C106155,East,Login,Digital,1,18-25,14,4,2
2024-05-02,CP202938,C106180,South,Login,Digital,1,18-25,18,5,2
2024-06-28,CP202939,C105168,South,Login,Digital,1,18-25,26,6,2
2024-04-18,CP202940,C100269,South,Login,Digital,1,18-25,16,4,2
2024-04-22,CP202941,C106836,South,Login,Digital,1,18-25,17,4,2
2024-04-03,CP202942,C100538,North,Login,Digital,1,18-25,14,4,2
2024-06-22,CP202943,C102114,North,Login,Digital,1,18-25,25,6,2
2024-06-12,CP202944,C105676,South,Login,Digital,1,18-25,24,6,2
2024-05-11,CP202945,C100448,North,Login,Digital,1,18-25,19,5,2
2024-06-04,CP202946,C100097,South,Login,Digital,1,18-25,23,6,2
