date,ticket_id,customer_id,region,type,resolution_time_hours,channel,segment,week_of_year,month,quarter
2024-07-18,TK503364,C107099,South,Card,18.42,Digital,18-25,29,7,3
2024-09-27,TK503365,C100646,East,Login,17.03,Digital,18-25,39,9,3
2024-09-20,TK503366,C101795,South,Card,17.05,Digital,26-40,38,9,3
2024-11-08,TK503367,C100077,South,Transfer,5.21,Branch,41-55,45,11,4
2024-12-22,TK503368,C101357,East,Card,9.56,Branch,26-40,51,12,4
2024-08-15,TK503369,C102687,West,Login,17.52,CallCenter,41-55,33,8,3
2024-05-02,TK503370,C101429,West,Login,10.25,Digital,26-40,18,5,2
2024-05-05,TK503371,C101762,East,AppBug,12.8,Digital,18-25,18,5,2
2024-10-04,TK503372,C103439,West,AppBug,7.06,CallCenter,26-40,40,10,4
2024-02-08,TK503373,C107249,North,AppBug,9.68,Branch,41-55,6,2,1
2024-02-01,TK503374,C101072,East,Card,4.45,Branch,26-40,5,2,1
2024-10-22,TK503375,C105035,East,AppBug,6.07,Digital,18-25,43,10,4
2024-08-07,TK503376,C105723,East,Other,15.12,Digital,56+,32,8,3
2024-06-11,TK503377,C101801,South,Transfer,6.49,CallCenter,41-55,24,6,2
2024-02-23,TK503378,C102818,South,Card,17.89,Branch,26-40,8,2,1
2024-10-01,TK503379,C106340,South,Card,2.37,Digital,56+,40,10,4
2024-10-07,TK503380,C106278,East,Card,22.29,Digital,41-55,41,10,4
2024-04-11,TK503381,C103147,North,Transfer,12.4,Digital,41-55,15,4,2
2024-03-19,TK503382,C102445,North,Transfer,4.47,CallCenter,26-40,12,3,1
2024-07-14,TK503383,C103516,West,Login,11.37,Digital,41-55,28,7,3
2024-06-25,TK503384,C107831,South,Card,19.63,CallCenter,41-55,26,6,2
2024-05-29,TK503385,C105577,West,Login,16.66,Digital,41-55,22,5,2
2024-05-24,TK503386,C102765,South,AppBug,2.17,Digital,56+,21,5,2
2024-08-09,TK503387,C102673,East,AppBug,3.08,Digital,26-40,32,8,3
2024-05-28,TK503388,C103938,South,Transfer,16.05,Digital,26-40,22,5,2
2024-05-04,TK503389,C106753,West,Transfer,3.97,Digital,56+,18,5,2
2024-05-29,TK503390,C106411,North,Login,11.57,Branch,41-55,22,5,2
2024-12-14,TK503391,C105663,South,Card,21.16,Digital,18-25,50,12,4
2024-04-02,TK503392,C102197,East,Card,6.71,CallCenter,26-40,14,4,2
2024-05-28,TK503393,C103133,West,Transfer,20.9,Branch,18-25,22,5,2
2024-06-04,TK503394,C103405,South,Transfer,7.17,CallCenter,41-55,23,6,2
2024-04-02,TK503395,C104950,South,Other,15.14,CallCenter,26-40,14,4,2
2024-06-17,TK503396,C106163,East,Card,8.12,Digital,26-40,25,6,2
2024-10-01,TK503397,C101590,East,Transfer,2.95,Digital,18-25,40,10,4
2024-07-18,TK503398,C103193,South,Transfer,11.07,Digital,41-55,29,7,3
2024-01-09,TK503399,C102493,South,AppBug,10.34,CallCenter,56+,2,1,1
2024-09-28,TK503400,C106286,South,Transfer,17.95,CallCenter,26-40,39,9,3
2024-10-02,TK503401,C103689,East,Login,7.0,CallCenter,26-40,40,10,4
2024-07-05,TK503402,C107568,South,Other,18.84,Digital,56+,27,7,3
2024-11-24,TK503403,C104605,East,Transfer,14.44,Digital,26-40,47,11,4
2024-04-19,TK503404,C103935,East,Login,6.41,Digital,26-40,16,4,2
2024-11-19,TK503405,C104049,East,Transfer,11.42,Digital,41-55,47,11,4
2024-07-08,TK503406,C101874,South,Login,16.55,Digital,56+,28,7,3
2024-06-02,TK503407,C106743,South,Transfer,22.64,Digital,18-25,22,6,2
2024-11-29,TK503408,C100827,West,AppBug,13.26,CallCenter,26-40,48,11,4
2024-05-13,TK503409,C106601,West,Transfer,13.93,CallCenter,18-25,20,5,2
2024-10-15,TK503410,C100726,West,Card,14.41,Digital,26-40,42,10,4
2024-12-03,TK503411,C107361,South,Other,13.84,Digital,41-55,49,12,4
2024-10-15,TK503412,C105223,South,Card,10.74,CallCenter,18-25,42,10,4
2024-06-18,TK503413,C105548,South,Login,18.22,Digital,41-55,25,6,2
2024-09-25,TK503414,C100686,East,Transfer,13.52,Digital,26-40,39,9,3
2024-04-16,TK503415,C107424,South,Other,15.46,Digital,41-55,16,4,2
2024-05-11,TK503416,C101923,North,Login,8.62,Digital,26-40,19,5,2
2024-11-14,TK503417,C104878,East,Login,22.46,Digital,26-40,46,11,4
2024-06-17,TK503418,C101637,East,Other,4.44,Digital,56+,25,6,2
2024-07-11,TK503419,C105390,East,AppBug,16.99,Digital,26-40,28,7,3
2024-01-23,TK503420,C105355,South,Transfer,21.17,CallCenter,56+,4,1,1
2024-10-16,TK503421,C106959,South,Card,9.6,CallCenter,56+,42,10,4
2024-08-29,TK503422,C104920,South,AppBug,21.47,CallCenter,26-40,35,8,3
2024-04-29,TK503423,C104947,South,Login,14.43,CallCenter,41-55,18,4,2
2024-03-03,TK503424,C102445,North,Login,1.0,Digital,26-40,9,3,1
2024-10-10,TK503425,C101250,South,Login,12.54,CallCenter,18-25,41,10,4
2024-02-11,TK503426,C106703,North,Card,19.39,Digital,18-25,6,2,1
2024-05-14,TK503427,C104551,South,Login,5.86,Digital,41-55,20,5,2
2024-03-29,TK503428,C105221,East,Login,12.85,CallCenter,26-40,13,3,1
2024-09-26,TK503429,C104987,North,Card,8.87,Digital,18-25,39,9,3
2024-09-11,TK503430,C107577,North,Card,3.45,CallCenter,18-25,37,9,3
2024-03-22,TK503431,C100962,East,Login,7.1,CallCenter,18-25,12,3,1
2024-12-27,TK503432,C103380,East,Card,10.36,Digital,26-40,52,12,4
2024-01-09,TK503433,C105642,South,Login,19.26,Digital,41-55,2,1,1
2024-12-03,TK503434,C100922,North,Other,18.35,Digital,41-55,49,12,4
2024-08-12,TK503435,C107511,South,Card,13.22,Digital,26-40,33,8,3
2024-05-19,TK503436,C105732,South,Other,5.07,Digital,41-55,20,5,2
2024-06-07,TK503437,C103924,South,Transfer,18.92,Digital,18-25,23,6,2
2024-05-16,TK503438,C103236,South,Login,10.54,CallCenter,56+,20,5,2
2024-04-09,TK503439,C107720,West,AppBug,14.82,Digital,18-25,15,4,2
2024-09-02,TK503440,C103054,South,Other,14.0,Branch,41-55,36,9,3
2024-05-22,TK503441,C100728,North,Card,10.99,CallCenter,26-40,21,5,2
2024-03-12,TK503442,C100885,North,Login,9.63,CallCenter,26-40,11,3,1
2024-10-01,TK503443,C104696,East,Card,17.96,Digital,26-40,40,10,4
2024-12-14,TK503444,C106483,South,AppBug,12.64,Digital,41-55,50,12,4
2024-04-08,TK503445,C107643,North,AppBug,7.4,Branch,41-55,15,4,2
2024-05-25,TK503446,C100274,South,Login,7.8,Digital,41-55,21,5,2
2024-05-23,TK503447,C106570,West,Card,14.1,Branch,41-55,21,5,2
2024-12-02,TK503448,C105315,South,Login,18.75,Digital,26-40,49,12,4
2024-10-03,TK503449,C106807,North,Transfer,16.24,Digital,56+,40,10,4
2024-07-29,TK503450,C103862,West,Card,12.95,CallCenter,41-55,31,7,3
2024-01-04,TK503451,C103425,East,Login,16.19,Digital,26-40,1,1,1
2024-11-02,TK503452,C100001,West,Card,23.54,CallCenter,26-40,44,11,4
2024-12-18,TK503453,C105479,West,Login,8.76,CallCenter,56+,51,12,4
2024-06-10,TK503454,C104935,South,Transfer,9.55,CallCenter,18-25,24,6,2
2024-07-19,TK503455,C105825,East,AppBug,14.35,CallCenter,18-25,29,7,3
2024-01-26,TK503456,C107841,South,Card,9.18,Digital,26-40,4,1,1
2024-12-25,TK503457,C101344,East,Card,5.04,Digital,56+,52,12,4
2024-12-16,TK503458,C106785,South,Transfer,10.52,Branch,26-40,51,12,4
2024-01-24,TK503459,C105625,South,Card,1.0,CallCenter,41-55,4,1,1
2024-05-11,TK503460,C101156,South,Card,13.77,Branch,18-25,19,5,2
2024-03-24,TK503461,C100455,North,AppBug,9.07,Digital,18-25,12,3,1
2024-10-04,TK503462,C106931,South,Other,11.78,CallCenter,41-55,40,10,4
2024-04-29,TK503463,C102195,West,Transfer,11.67,CallCenter,41-55,18,4,2
2024-07-18,TK503464,C106759,South,AppBug,16.02,Digital,26-40,29,7,3
2024-11-17,TK503465,C105131,East,Transfer,13.36,Digital,18-25,46,11,4
2024-10-24,TK503466,C107547,South,Transfer,12.25,Digital,18-25,43,10,4
2024-06-16,TK503467,C102514,West,Card,11.14,Digital,26-40,24,6,2
2024-02-08,TK503468,C106208,North,Card,14.02,CallCenter,18-25,6,2,1
2024-08-05,TK503469,C107859,West,AppBug,10.85,Digital,41-55,32,8,3
2024-08-27,TK503470,C101423,South,Login,9.4,Digital,26-40,35,8,3
2024-10-05,TK503471,C102888,South,Transfer,16.36,Branch,18-25,40,10,4
2024-08-14,TK503472,C105638,West,Login,12.84,Branch,18-25,33,8,3
2024-07-22,TK503473,C107081,South,AppBug,11.62,Digital,41-55,30,7,3
2024-11-24,TK503474,C107797,East,Transfer,8.69,Digital,56+,47,11,4
2024-01-04,TK503475,C105297,South,Card,7.05,Digital,26-40,1,1,1
2024-02-10,TK503476,C107011,South,Login,10.26,CallCenter,56+,6,2,1
2024-09-20,TK503477,C101179,North,Transfer,20.95,CallCenter,18-25,38,9,3
2024-03-29,TK503478,C106690,West,Transfer,9.95,Digital,26-40,13,3,1
2024-11-16,TK503479,C106334,North,Other,18.92,Digital,41-55,46,11,4
2024-12-03,TK503480,C106812,West,Card,18.28,CallCenter,26-40,49,12,4
2024-12-10,TK503481,C106471,North,Card,6.56,Digital,41-55,50,12,4
2024-09-25,TK503482,C107862,South,Card,10.34,CallCenter,18-25,39,9,3
2024-08-11,TK503483,C102703,East,Transfer,5.2,Digital,41-55,32,8,3
2024-10-06,TK503484,C100588,South,Transfer,9.68,CallCenter,18-25,40,10,4
2024-12-21,TK503485,C100101,North,Login,8.84,Digital,41-55,51,12,4
2024-10-24,TK503486,C101896,East,Transfer,7.41,CallCenter,41-55,43,10,4
2024-09-11,TK503487,C105701,South,Card,10.23,Branch,18-25,37,9,3
2024-09-20,TK503488,C102234,East,Transfer,6.72,CallCenter,41-55,38,9,3
2024-07-31,TK503489,C104753,North,Card,11.02,CallCenter,26-40,31,7,3
2024-08-09,TK503490,C101313,South,Other,6.96,CallCenter,18-25,32,8,3
2024-03-14,TK503491,C102592,South,Other,18.33,Branch,41-55,11,3,1
2024-09-14,TK503492,C107588,North,Transfer,1.0,Digital,41-55,37,9,3
2024-02-24,TK503493,C101588,East,Login,2.6,Digital,26-40,8,2,1
2024-03-10,TK503494,C107371,North,Card,11.76,Digital,41-55,10,3,1
2024-11-29,TK503495,C104903,West,Login,14.52,Digital,56+,48,11,4
2024-11-06,TK503496,C104212,East,AppBug,17.46,CallCenter,26-40,45,11,4
2024-09-27,TK503497,C105821,West,Login,13.7,Branch,41-55,39,9,3
2024-06-17,TK503498,C107871,West,AppBug,23.15,Branch,18-25,25,6,2
2024-01-12,TK503499,C103396,West,Transfer,1.0,Digital,18-25,2,1,1
2024-04-09,TK503500,C100342,East,Transfer,1.0,Branch,41-55,15,4,2
2024-05-03,TK503501,C105589,South,Card,4.93,CallCenter,41-55,18,5,2
2024-01-17,TK503502,C103329,West,Login,20.57,Digital,26-40,3,1,1
2024-05-07,TK503503,C104106,East,Other,12.1,Digital,41-55,19,5,2
2024-10-18,TK503504,C100052,West,Login,8.42,CallCenter,41-55,42,10,4
2024-01-30,TK503505,C107173,West,AppBug,5.09,Digital,41-55,5,1,1
2024-06-04,TK503506,C105675,West,Card,11.9,Digital,56+,23,6,2
2024-11-14,TK503507,C103336,South,Other,11.11,Digital,26-40,46,11,4
2024-05-07,TK503508,C101362,East,Transfer,9.74,Branch,41-55,19,5,2
2024-08-16,TK503509,C104096,South,Login,4.12,CallCenter,26-40,33,8,3
2024-08-14,TK503510,C102194,North,Other,18.33,CallCenter,26-40,33,8,3
2024-07-12,TK503511,C106495,East,Other,11.2,Digital,18-25,28,7,3
2024-12-01,TK503512,C105395,West,AppBug,5.63,Digital,26-40,48,12,4
2024-04-24,TK503513,C106393,West,Transfer,5.55,Digital,18-25,17,4,2
2024-02-04,TK503514,C102930,South,Login,9.54,CallCenter,26-40,5,2,1
2024-03-16,TK503515,C103939,East,Other,19.27,CallCenter,18-25,11,3,1
2024-08-24,TK503516,C103077,South,Transfer,13.3,Digital,41-55,34,8,3
2024-02-02,TK503517,C101467,South,Card,12.91,CallCenter,26-40,5,2,1
2024-09-26,TK503518,C107130,East,Card,14.0,Digital,26-40,39,9,3
2024-04-14,TK503519,C102734,South,Login,14.59,Digital,26-40,15,4,2
2024-09-15,TK503520,C105534,South,Other,14.11,Digital,41-55,37,9,3
2024-11-06,TK503521,C100897,South,Other,6.63,Digital,18-25,45,11,4
2024-09-05,TK503522,C102035,West,Transfer,5.58,Branch,41-55,36,9,3
2024-08-14,TK503523,C101980,South,Other,15.94,Branch,56+,33,8,3
2024-08-21,TK503524,C102360,West,Transfer,19.74,Branch,41-55,34,8,3
2024-01-27,TK503525,C107678,East,Login,17.67,CallCenter,56+,4,1,1
2024-09-01,TK503526,C107783,South,Login,9.78,CallCenter,26-40,35,9,3
2024-08-06,TK503527,C102846,East,Login,20.96,CallCenter,26-40,32,8,3
2024-05-10,TK503528,C107429,East,Card,11.16,CallCenter,56+,19,5,2
2024-11-03,TK503529,C107989,South,Login,10.73,CallCenter,56+,44,11,4
2024-11-25,TK503530,C107185,South,Transfer,9.0,CallCenter,26-40,48,11,4
2024-09-19,TK503531,C104454,South,AppBug,10.07,Branch,26-40,38,9,3
2024-02-02,TK503532,C103135,West,AppBug,4.32,CallCenter,41-55,5,2,1
2024-09-17,TK503533,C101644,West,Transfer,4.02,Digital,18-25,38,9,3
2024-08-20,TK503534,C105956,South,Login,8.08,Digital,26-40,34,8,3
2024-02-12,TK503535,C104503,West,Login,9.35,Digital,26-40,7,2,1
2024-05-05,TK503536,C104401,East,AppBug,12.15,Digital,41-55,18,5,2
2024-12-06,TK503537,C107868,South,Transfer,8.13,Digital,26-40,49,12,4
2024-02-26,TK503538,C102187,South,Transfer,7.93,Digital,26-40,9,2,1
2024-07-23,TK503539,C106705,North,Other,15.09,Digital,26-40,30,7,3
2024-10-18,TK503540,C107297,South,Transfer,13.97,CallCenter,18-25,42,10,4
2024-05-17,TK503541,C101866,North,Card,14.48,Digital,56+,20,5,2
2024-02-17,TK503542,C106246,South,AppBug,18.13,Branch,56+,7,2,1
2024-04-04,TK503543,C107449,South,Transfer,27.29,CallCenter,26-40,14,4,2
2024-07-13,TK503544,C104903,West,Login,8.66,Digital,56+,28,7,3
2024-03-09,TK503545,C100152,South,Transfer,10.83,CallCenter,18-25,10,3,1
2024-04-04,TK503546,C105475,South,AppBug,27.16,Digital,18-25,14,4,2
2024-08-14,TK503547,C104220,East,AppBug,9.38,Digital,18-25,33,8,3
2024-09-10,TK503548,C105097,North,AppBug,6.51,Digital,41-55,37,9,3
2024-05-09,TK503549,C104057,West,Login,21.18,Digital,56+,19,5,2
2024-01-13,TK503550,C101753,North,Other,6.04,Digital,41-55,2,1,1
2024-04-20,TK503551,C100089,North,Login,1.0,Digital,26-40,16,4,2
2024-07-19,TK503552,C106067,East,Transfer,16.86,Digital,26-40,29,7,3
2024-08-21,TK503553,C104438,South,Login,1.0,CallCenter,26-40,34,8,3
2024-03-14,TK503554,C104977,South,Other,7.23,Digital,18-25,11,3,1
2024-09-11,TK503555,C106628,East,Transfer,15.92,Digital,18-25,37,9,3
2024-02-06,TK503556,C105727,East,Login,11.12,Digital,26-40,6,2,1
2024-02-29,TK503557,C101413,West,AppBug,26.0,CallCenter,56+,9,2,1
2024-02-24,TK503558,C103695,West,Login,17.23,CallCenter,26-40,8,2,1
2024-09-24,TK503559,C105462,South,Card,17.74,Branch,18-25,39,9,3
2024-08-05,TK503560,C105928,East,Card,13.83,CallCenter,56+,32,8,3
2024-08-25,TK503561,C107271,East,Login,5.36,Digital,56+,34,8,3
2024-06-02,TK503562,C105249,North,Login,20.43,Digital,41-55,22,6,2
2024-06-03,TK503563,C104682,North,Login,9.7,Digital,41-55,23,6,2
2024-02-26,TK503564,C102326,South,Other,15.99,Branch,18-25,9,2,1
2024-12-03,TK503565,C105711,South,Login,12.97,CallCenter,26-40,49,12,4
2024-07-02,TK503566,C107059,North,Transfer,17.75,Digital,26-40,27,7,3
2024-06-15,TK503567,C103761,South,Card,13.56,CallCenter,26-40,24,6,2
2024-12-17,TK503568,C101415,South,AppBug,11.36,Digital,41-55,51,12,4
2024-07-01,TK503569,C106938,East,Login,15.39,Digital,18-25,27,7,3
2024-03-06,TK503570,C100785,South,Login,9.09,Digital,26-40,10,3,1
2024-03-27,TK503571,C104903,West,Other,17.36,CallCenter,56+,13,3,1
2024-07-18,TK503572,C104108,South,Login,19.07,CallCenter,56+,29,7,3
2024-02-29,TK503573,C106520,South,Login,7.7,CallCenter,56+,9,2,1
2024-08-05,TK503574,C101095,South,Other,9.17,Digital,26-40,32,8,3
2024-05-29,TK503575,C101423,South,Card,6.94,Digital,26-40,22,5,2
2024-10-24,TK503576,C100101,North,Transfer,14.97,Branch,41-55,43,10,4
2024-12-31,TK503577,C107732,North,Transfer,3.75,Digital,26-40,1,12,4
2024-05-19,TK503578,C107531,West,Login,13.74,CallCenter,18-25,20,5,2
2024-07-04,TK503579,C100922,North,Login,8.25,Branch,41-55,27,7,3
2024-03-09,TK503580,C107629,South,Card,7.28,Branch,41-55,10,3,1
2024-07-19,TK503581,C100225,North,Transfer,9.77,Digital,56+,29,7,3
2024-09-06,TK503582,C107923,South,Login,13.25,CallCenter,26-40,36,9,3
2024-07-10,TK503583,C102309,North,Card,25.92,Digital,56+,28,7,3
2024-05-28,TK503584,C107532,North,Card,5.09,Digital,26-40,22,5,2
2024-06-27,TK503585,C101150,South,Transfer,23.91,Digital,18-25,26,6,2
2024-05-20,TK503586,C101676,South,Transfer,11.86,Digital,41-55,21,5,2
2024-03-13,TK503587,C102944,West,Card,13.87,Branch,26-40,11,3,1
2024-05-02,TK503588,C102528,North,Login,9.29,CallCenter,41-55,18,5,2
2024-12-29,TK503589,C107938,East,Login,15.92,CallCenter,18-25,52,12,4
2024-04-03,TK503590,C104343,West,Login,3.08,Digital,26-40,14,4,2
2024-04-27,TK503591,C105813,East,Login,1.89,CallCenter,41-55,17,4,2
2024-11-30,TK503592,C105916,North,Card,13.07,CallCenter,41-55,48,11,4
2024-04-06,TK503593,C100539,South,AppBug,9.48,Digital,41-55,14,4,2
2024-07-08,TK503594,C100933,West,AppBug,12.44,Branch,41-55,28,7,3
2024-10-16,TK503595,C103347,North,Transfer,14.37,CallCenter,26-40,42,10,4
2024-01-04,TK503596,C103930,East,AppBug,10.99,Digital,26-40,1,1,1
2024-11-09,TK503597,C104736,South,Card,4.4,Digital,41-55,45,11,4
2024-05-15,TK503598,C102061,South,Card,20.8,CallCenter,26-40,20,5,2
2024-12-21,TK503599,C107700,West,Card,9.61,Branch,18-25,51,12,4
2024-08-29,TK503600,C101473,North,Card,4.95,Digital,26-40,35,8,3
2024-09-17,TK503601,C105404,North,Login,14.94,Digital,26-40,38,9,3
2024-12-06,TK503602,C104863,North,Card,9.38,CallCenter,41-55,49,12,4
2024-08-08,TK503603,C105414,South,Login,10.66,Digital,41-55,32,8,3
2024-06-21,TK503604,C104336,North,Card,18.69,CallCenter,18-25,25,6,2
2024-02-17,TK503605,C102072,South,Card,5.76,Digital,26-40,7,2,1
2024-08-23,TK503606,C107555,South,AppBug,11.0,Branch,56+,34,8,3
2024-08-23,TK503607,C100718,South,Login,6.25,CallCenter,41-55,34,8,3
2024-08-08,TK503608,C101577,East,AppBug,24.65,Digital,41-55,32,8,3
2024-09-15,TK503609,C101119,West,Login,13.48,CallCenter,56+,37,9,3
2024-02-29,TK503610,C101718,West,Login,8.16,Branch,41-55,9,2,1
2024-01-19,TK503611,C103974,North,Login,10.77,Digital,18-25,3,1,1
2024-08-23,TK503612,C107102,East,Card,9.91,CallCenter,26-40,34,8,3
2024-03-17,TK503613,C100886,North,Other,19.16,Branch,26-40,11,3,1
2024-09-03,TK503614,C102612,West,Login,7.65,CallCenter,26-40,36,9,3
2024-04-20,TK503615,C103679,South,Transfer,4.34,Digital,18-25,16,4,2
2024-01-23,TK503616,C105341,North,Transfer,5.47,Digital,18-25,4,1,1
2024-10-12,TK503617,C107593,South,Other,12.52,CallCenter,41-55,41,10,4
2024-12-14,TK503618,C107091,East,Login,8.16,CallCenter,26-40,50,12,4
2024-09-18,TK503619,C104935,South,AppBug,1.62,Branch,18-25,38,9,3
2024-08-09,TK503620,C103611,South,Other,10.36,CallCenter,26-40,32,8,3
2024-10-26,TK503621,C102098,North,Other,17.08,Branch,18-25,43,10,4
2024-12-08,TK503622,C107345,West,Transfer,13.37,CallCenter,26-40,49,12,4
2024-07-20,TK503623,C102342,North,AppBug,13.71,Digital,41-55,29,7,3
2024-09-07,TK503624,C100502,North,Transfer,6.86,CallCenter,56+,36,9,3
2024-11-23,TK503625,C102744,East,Login,8.86,Digital,26-40,47,11,4
2024-06-27,TK503626,C102515,North,Transfer,27.06,CallCenter,41-55,26,6,2
2024-01-14,TK503627,C104984,South,Card,14.25,Digital,26-40,2,1,1
2024-01-05,TK503628,C102297,South,Login,19.32,Digital,18-25,1,1,1
2024-07-17,TK503629,C102525,South,Login,17.49,Branch,18-25,29,7,3
2024-02-06,TK503630,C107172,South,Other,10.03,Branch,41-55,6,2,1
2024-12-22,TK503631,C105190,South,Login,21.03,Digital,41-55,51,12,4
2024-02-04,TK503632,C104606,East,Card,10.57,Branch,56+,5,2,1
2024-05-09,TK503633,C101394,East,Card,13.94,Digital,41-55,19,5,2
2024-09-15,TK503634,C106238,East,Card,12.61,CallCenter,41-55,37,9,3
2024-09-29,TK503635,C100626,South,Card,2.16,Digital,41-55,39,9,3
2024-03-25,TK503636,C100836,East,Login,3.56,CallCenter,41-55,13,3,1
2024-09-19,TK503637,C106099,South,Login,4.83,CallCenter,18-25,38,9,3
2024-10-04,TK503638,C102730,South,Other,16.34,CallCenter,18-25,40,10,4
2024-08-06,TK503639,C100834,South,AppBug,6.18,Digital,41-55,32,8,3
2024-04-19,TK503640,C106613,South,Card,12.74,Digital,18-25,16,4,2
2024-06-15,TK503641,C104370,West,Other,9.54,CallCenter,26-40,24,6,2
2024-08-17,TK503642,C100098,South,Login,13.6,CallCenter,18-25,33,8,3
2024-04-09,TK503643,C102746,South,Login,8.41,CallCenter,18-25,15,4,2
2024-07-06,TK503644,C101106,South,Login,10.05,CallCenter,18-25,27,7,3
2024-06-26,TK503645,C101770,South,Transfer,17.17,Branch,26-40,26,6,2
2024-08-17,TK503646,C102110,South,Login,25.67,Digital,26-40,33,8,3
2024-06-19,TK503647,C104332,East,Other,1.0,Branch,18-25,25,6,2
2024-10-11,TK503648,C104567,South,Card,16.09,Digital,18-25,41,10,4
2024-09-02,TK503649,C100594,North,Card,16.93,Digital,18-25,36,9,3
2024-08-01,TK503650,C106114,South,Card,9.28,CallCenter,26-40,31,8,3
2024-08-28,TK503651,C101029,North,Login,1.0,CallCenter,26-40,35,8,3
2024-09-16,TK503652,C104296,West,Card,13.26,CallCenter,26-40,38,9,3
2024-04-02,TK503653,C101377,North,Transfer,9.91,Digital,56+,14,4,2
2024-06-15,TK503654,C101339,South,Card,8.67,Digital,26-40,24,6,2
2024-01-12,TK503655,C103826,South,Card,10.4,CallCenter,26-40,2,1,1
2024-06-26,TK503656,C101137,South,Card,23.44,CallCenter,26-40,26,6,2
2024-07-03,TK503657,C101638,South,AppBug,18.79,CallCenter,26-40,27,7,3
2024-10-26,TK503658,C104077,West,Other,12.65,Digital,26-40,43,10,4
2024-06-21,TK503659,C101106,South,Login,4.86,Digital,18-25,25,6,2
2024-10-02,TK503660,C106028,East,Login,11.66,CallCenter,56+,40,10,4
2024-05-19,TK503661,C100698,North,Card,4.14,Digital,41-55,20,5,2
2024-02-22,TK503662,C103347,North,Login,12.53,CallCenter,26-40,8,2,1
2024-10-10,TK503663,C102474,South,Card,11.35,CallCenter,26-40,41,10,4
2024-12-30,TK503664,C101790,South,AppBug,10.51,CallCenter,41-55,1,12,4
2024-10-15,TK503665,C105361,North,AppBug,3.54,CallCenter,18-25,42,10,4
2024-07-08,TK503666,C103013,South,Card,18.22,Digital,41-55,28,7,3
2024-11-23,TK503667,C103074,West,AppBug,14.94,CallCenter,56+,47,11,4
2024-05-04,TK503668,C100862,West,Transfer,8.56,CallCenter,41-55,18,5,2
2024-08-12,TK503669,C107228,North,Other,1.0,Digital,18-25,33,8,3
2024-12-23,TK503670,C102144,South,Transfer,10.23,Digital,26-40,52,12,4
2024-06-16,TK503671,C105351,West,AppBug,11.77,Digital,41-55,24,6,2
2024-03-26,TK503672,C106471,North,AppBug,15.64,Digital,41-55,13,3,1
2024-10-04,TK503673,C102014,West,Other,14.7,Digital,26-40,40,10,4
2024-01-01,TK503674,C103541,North,Transfer,11.19,Digital,26-40,1,1,1
2024-07-16,TK503675,C101988,South,Other,12.49,Digital,56+,29,7,3
2024-03-03,TK503676,C105246,West,Login,1.65,CallCenter,26-40,9,3,1
2024-01-22,TK503677,C105273,South,Login,1.0,CallCenter,56+,4,1,1
2024-02-11,TK503678,C102651,South,Other,6.19,Digital,26-40,6,2,1
2024-01-05,TK503679,C105920,East,Transfer,11.59,CallCenter,26-40,1,1,1
2024-11-19,TK503680,C101248,South,Login,1.0,CallCenter,56+,47,11,4
2024-11-01,TK503681,C102625,East,Login,7.62,Digital,26-40,44,11,4
2024-03-16,TK503682,C104704,South,Card,14.34,Branch,18-25,11,3,1
2024-10-29,TK503683,C101634,East,Transfer,16.32,CallCenter,56+,44,10,4
2024-05-31,TK503684,C104484,South,Other,11.32,CallCenter,56+,22,5,2
2024-08-10,TK503685,C107545,South,Transfer,19.66,CallCenter,26-40,32,8,3
2024-11-01,TK503686,C103819,South,Transfer,17.01,Digital,41-55,44,11,4
