customer_id,segment,age_band,region,join_date,primary_channel
C107198,41-55,41-55,North,2022-09-05,ATM
C107199,41-55,41-55,South,2023-10-26,Digital
C107200,26-40,26-40,North,2022-06-01,Digital
C107201,26-40,26-40,South,2020-10-19,Branch
C107202,18-25,18-25,South,2021-06-04,Digital
C107203,56+,56+,East,2022-11-23,Branch
C107204,41-55,41-55,South,2020-02-04,ATM
C107205,26-40,26-40,East,2022-05-25,Branch
C107206,26-40,26-40,East,2023-01-28,Digital
C107207,18-25,18-25,West,2021-05-20,ATM
C107208,18-25,18-25,South,2022-02-26,CallCenter
C107209,41-55,41-55,East,2022-11-14,ATM
C107210,26-40,26-40,East,2022-05-19,Digital
C107211,41-55,41-55,South,2020-02-05,Branch
C107212,41-55,41-55,South,2022-05-05,Branch
C107213,41-55,41-55,East,2020-12-03,Digital
C107214,41-55,41-55,South,2022-12-17,Digital
C107215,18-25,18-25,South,2021-01-16,ATM
C107216,41-55,41-55,South,2023-11-30,Digital
C107217,41-55,41-55,East,2020-06-20,ATM
C107218,26-40,26-40,North,2023-07-25,CallCenter
C107219,18-25,18-25,South,2020-02-19,Digital
C107220,18-25,18-25,South,2022-09-24,Digital
C107221,18-25,18-25,East,2021-05-30,CallCenter
C107222,26-40,26-40,East,2020-10-12,Digital
C107223,18-25,18-25,South,2020-11-14,ATM
C107224,41-55,41-55,South,2020-02-26,Digital
C107225,18-25,18-25,South,2020-07-13,Digital
C107226,18-25,18-25,South,2021-07-26,Digital
C107227,26-40,26-40,East,2020-08-17,Digital
C107228,18-25,18-25,North,2023-11-15,CallCenter
C107229,56+,56+,East,2023-04-22,Digital
C107230,26-40,26-40,East,2021-11-21,Digital
C107231,26-40,26-40,West,2020-05-18,Branch
C107232,18-25,18-25,South,2023-12-11,CallCenter
C107233,26-40,26-40,South,2022-11-25,Digital
C107234,41-55,41-55,North,2020-09-24,ATM
C107235,41-55,41-55,West,2020-03-19,Digital
C107236,26-40,26-40,East,2022-06-24,ATM
C107237,41-55,41-55,South,2020-02-29,Branch
C107238,26-40,26-40,East,2022-06-16,ATM
C107239,41-55,41-55,South,2021-10-08,Branch
C107240,26-40,26-40,South,2023-07-10,CallCenter
C107241,26-40,26-40,East,2021-07-11,Digital
C107242,41-55,41-55,North,2021-10-16,Branch
C107243,41-55,41-55,West,2022-03-08,Branch
C107244,26-40,26-40,West,2023-12-07,Digital
C107245,56+,56+,West,2022-10-23,CallCenter
C107246,56+,56+,East,2022-09-04,ATM
C107247,18-25,18-25,South,2021-03-28,ATM
C107248,41-55,41-55,South,2021-12-07,Digital
C107249,41-55,41-55,North,2020-10-11,ATM
C107250,26-40,26-40,East,2021-07-26,Digital
C107251,26-40,26-40,North,2023-04-16,CallCenter
C107252,56+,56+,West,2020-05-25,Digital
C107253,41-55,41-55,South,2020-08-29,Branch
C107254,26-40,26-40,North,2022-05-05,Digital
C107255,18-25,18-25,North,2023-03-12,Branch
C107256,26-40,26-40,East,2023-11-25,Digital
C107257,56+,56+,South,2022-05-07,ATM
C107258,41-55,41-55,South,2022-08-17,ATM
C107259,18-25,18-25,North,2021-02-26,Digital
C107260,56+,56+,South,2021-08-21,ATM
C107261,41-55,41-55,West,2021-04-04,Branch
C107262,26-40,26-40,South,2020-06-08,Digital
C107263,18-25,18-25,South,2021-06-25,Digital
C107264,26-40,26-40,North,2020-11-13,Digital
C107265,18-25,18-25,North,2022-05-13,Digital
C107266,26-40,26-40,South,2023-01-06,Branch
C107267,41-55,41-55,North,2023-12-02,Branch
C107268,56+,56+,North,2023-07-09,Digital
C107269,26-40,26-40,North,2021-04-09,CallCenter
C107270,56+,56+,South,2023-10-03,Digital
C107271,56+,56+,East,2023-10-08,ATM
C107272,18-25,18-25,North,2022-01-05,ATM
C107273,26-40,26-40,East,2020-10-26,ATM
C107274,41-55,41-55,South,2023-02-10,Branch
C107275,41-55,41-55,West,2020-06-14,Digital
C107276,26-40,26-40,South,2021-06-11,ATM
C107277,41-55,41-55,East,2022-02-16,Branch
C107278,41-55,41-55,West,2023-06-15,ATM
C107279,41-55,41-55,West,2023-11-27,Digital
C107280,41-55,41-55,East,2023-04-10,Branch
C107281,18-25,18-25,North,2021-12-09,Digital
C107282,18-25,18-25,West,2020-05-04,Branch
C107283,18-25,18-25,East,2023-03-14,ATM
C107284,56+,56+,South,2023-06-05,Digital
C107285,56+,56+,North,2021-11-21,Digital
C107286,41-55,41-55,West,2022-03-20,Digital
C107287,18-25,18-25,North,2023-05-26,Digital
C107288,26-40,26-40,East,2020-07-12,Digital
C107289,18-25,18-25,South,2023-04-02,Digital
C107290,26-40,26-40,East,2022-01-18,Digital
C107291,26-40,26-40,North,2022-09-29,Branch
C107292,41-55,41-55,East,2020-10-05,ATM
C107293,18-25,18-25,South,2022-06-18,Digital
C107294,41-55,41-55,West,2021-01-27,Digital
C107295,56+,56+,South,2022-01-27,ATM
C107296,41-55,41-55,North,2022-02-05,Digital
C107297,18-25,18-25,South,2023-10-29,Digital
C107298,56+,56+,North,2022-09-05,Digital
C107299,41-55,41-55,West,2022-03-25,CallCenter
C107300,26-40,26-40,North,2021-08-10,Digital
C107301,41-55,41-55,South,2021-05-07,CallCenter
C107302,56+,56+,East,2022-08-10,Digital
C107303,26-40,26-40,South,2023-07-12,Digital
C107304,26-40,26-40,South,2022-04-16,Digital
C107305,26-40,26-40,East,2022-08-22,ATM
C107306,18-25,18-25,South,2021-04-24,Branch
C107307,41-55,41-55,West,2022-03-26,Branch
C107308,18-25,18-25,East,2022-04-15,CallCenter
C107309,26-40,26-40,South,2022-09-23,Branch
C107310,26-40,26-40,South,2021-04-06,Digital
C107311,26-40,26-40,West,2021-05-24,Branch
C107312,26-40,26-40,South,2021-06-08,Digital
C107313,41-55,41-55,East,2021-09-06,Branch
C107314,26-40,26-40,South,2021-03-02,ATM
C107315,18-25,18-25,South,2020-10-12,Digital
C107316,56+,56+,East,2021-12-31,Digital
C107317,56+,56+,North,2023-06-03,Branch
C107318,26-40,26-40,South,2020-02-16,Digital
C107319,26-40,26-40,North,2022-08-30,Digital
C107320,18-25,18-25,East,2023-04-07,Branch
C107321,18-25,18-25,South,2023-04-19,Digital
C107322,26-40,26-40,South,2023-05-30,Digital
C107323,56+,56+,North,2021-04-08,Branch
C107324,41-55,41-55,West,2020-05-27,Digital
C107325,26-40,26-40,South,2023-12-25,Digital
C107326,56+,56+,South,2022-10-19,CallCenter
C107327,26-40,26-40,North,2021-06-05,Digital
C107328,26-40,26-40,South,2023-05-29,Digital
C107329,26-40,26-40,South,2021-05-31,ATM
C107330,18-25,18-25,West,2022-12-30,Digital
C107331,56+,56+,East,2023-11-04,CallCenter
C107332,26-40,26-40,North,2023-01-26,Branch
C107333,41-55,41-55,South,2022-08-15,Branch
C107334,26-40,26-40,South,2020-10-06,Digital
C107335,56+,56+,North,2023-09-25,Digital
C107336,41-55,41-55,South,2021-09-14,ATM
C107337,26-40,26-40,South,2022-06-29,Digital
C107338,18-25,18-25,West,2022-06-12,ATM
C107339,56+,56+,South,2020-12-26,ATM
C107340,26-40,26-40,South,2022-05-31,Branch
C107341,26-40,26-40,West,2021-07-24,Digital
C107342,56+,56+,South,2021-05-25,Branch
C107343,18-25,18-25,North,2023-06-08,Branch
C107344,26-40,26-40,South,2022-11-20,Digital
C107345,26-40,26-40,West,2021-12-16,ATM
C107346,26-40,26-40,South,2020-01-28,Digital
C107347,26-40,26-40,South,2022-11-01,CallCenter
C107348,26-40,26-40,South,2022-12-14,Digital
C107349,18-25,18-25,South,2020-08-31,Digital
C107350,18-25,18-25,North,2023-01-10,Branch
C107351,18-25,18-25,South,2021-08-07,Digital
C107352,56+,56+,West,2022-12-06,Digital
C107353,26-40,26-40,East,2023-05-11,Digital
C107354,26-40,26-40,North,2022-10-20,ATM
C107355,26-40,26-40,South,2023-10-06,Digital
C107356,41-55,41-55,North,2020-04-21,Branch
C107357,18-25,18-25,South,2021-04-18,Branch
C107358,26-40,26-40,East,2020-03-27,Branch
C107359,41-55,41-55,South,2020-09-09,Digital
C107360,26-40,26-40,West,2021-06-29,Digital
C107361,41-55,41-55,South,2020-02-04,CallCenter
C107362,56+,56+,East,2021-08-01,ATM
C107363,41-55,41-55,West,2020-07-05,CallCenter
C107364,18-25,18-25,East,2020-06-14,Branch
C107365,18-25,18-25,West,2023-05-05,ATM
C107366,18-25,18-25,East,2022-12-23,CallCenter
C107367,41-55,41-55,South,2021-10-27,Digital
C107368,56+,56+,South,2022-04-08,CallCenter
C107369,56+,56+,South,2021-03-02,Digital
C107370,26-40,26-40,West,2021-12-10,Digital
C107371,41-55,41-55,North,2023-02-07,Digital
C107372,26-40,26-40,West,2022-01-31,Digital
C107373,41-55,41-55,South,2023-03-05,Digital
C107374,26-40,26-40,East,2021-12-09,Branch
C107375,18-25,18-25,South,2021-06-13,Branch
C107376,18-25,18-25,West,2023-07-31,ATM
C107377,56+,56+,North,2023-08-09,Digital
C107378,26-40,26-40,South,2020-11-30,Digital
C107379,26-40,26-40,West,2021-11-07,Branch
C107380,26-40,26-40,South,2023-02-02,Branch
C107381,26-40,26-40,South,2021-01-16,ATM
C107382,56+,56+,West,2022-12-30,Digital
C107383,18-25,18-25,West,2023-08-07,Digital
C107384,18-25,18-25,North,2020-12-10,CallCenter
C107385,41-55,41-55,South,2020-08-11,Digital
C107386,26-40,26-40,South,2023-10-12,Branch
C107387,18-25,18-25,South,2023-12-26,Digital
C107388,18-25,18-25,South,2023-06-08,Digital
C107389,26-40,26-40,North,2022-06-14,ATM
C107390,26-40,26-40,South,2020-05-04,Digital
C107391,18-25,18-25,South,2023-08-30,Digital
C107392,18-25,18-25,West,2020-10-17,ATM
C107393,41-55,41-55,South,2020-09-18,Digital
C107394,56+,56+,South,2022-11-13,Digital
C107395,56+,56+,West,2021-07-22,Branch
C107396,26-40,26-40,West,2023-06-21,Digital
C107397,26-40,26-40,South,2023-06-29,Branch
C107398,56+,56+,West,2023-03-22,Digital
C107399,41-55,41-55,South,2023-05-08,Digital
C107400,26-40,26-40,South,2022-03-08,Digital
C107401,26-40,26-40,South,2023-06-27,ATM
C107402,26-40,26-40,North,2023-08-30,Digital
C107403,26-40,26-40,East,2021-02-13,CallCenter
C107404,26-40,26-40,South,2021-09-13,Digital
C107405,18-25,18-25,West,2022-06-21,Digital
C107406,56+,56+,South,2023-06-09,Branch
C107407,26-40,26-40,North,2021-07-23,Digital
C107408,26-40,26-40,South,2021-01-15,Branch
C107409,18-25,18-25,North,2021-04-13,CallCenter
C107410,41-55,41-55,West,2023-03-14,ATM
C107411,41-55,41-55,East,2022-01-29,Branch
C107412,18-25,18-25,East,2021-01-07,Branch
C107413,26-40,26-40,East,2022-11-10,Digital
C107414,41-55,41-55,South,2022-08-22,ATM
C107415,41-55,41-55,North,2022-01-27,Digital
C107416,18-25,18-25,South,2022-06-24,Digital
C107417,56+,56+,West,2020-12-02,Branch
C107418,26-40,26-40,South,2020-09-23,Digital
C107419,18-25,18-25,North,2023-03-25,Branch
C107420,18-25,18-25,East,2022-09-20,Digital
C107421,18-25,18-25,South,2023-11-29,Digital
C107422,26-40,26-40,South,2023-10-03,Branch
C107423,26-40,26-40,North,2021-06-14,Branch
C107424,41-55,41-55,South,2021-11-06,CallCenter
C107425,18-25,18-25,South,2023-05-25,Digital
C107426,56+,56+,West,2020-01-05,Digital
C107427,18-25,18-25,East,2023-06-16,Digital
C107428,26-40,26-40,North,2020-09-02,Digital
C107429,56+,56+,East,2021-01-15,Digital
C107430,41-55,41-55,East,2021-12-05,ATM
C107431,41-55,41-55,East,2022-10-27,Digital
C107432,41-55,41-55,West,2021-06-01,CallCenter
C107433,18-25,18-25,East,2023-10-03,Branch
C107434,18-25,18-25,South,2023-02-17,Branch
C107435,26-40,26-40,South,2022-12-16,Digital
C107436,18-25,18-25,South,2023-02-02,Digital
C107437,26-40,26-40,South,2020-02-13,Digital
C107438,26-40,26-40,West,2023-04-17,Branch
C107439,56+,56+,South,2022-06-02,Branch
C107440,56+,56+,South,2020-09-29,Digital
C107441,41-55,41-55,West,2023-02-11,Digital
C107442,41-55,41-55,East,2020-06-03,CallCenter
C107443,18-25,18-25,South,2022-06-22,Digital
C107444,18-25,18-25,West,2022-04-11,Digital
C107445,41-55,41-55,South,2020-02-11,Digital
C107446,41-55,41-55,South,2021-07-01,Digital
C107447,26-40,26-40,South,2020-06-24,Digital
C107448,26-40,26-40,West,2023-10-14,Branch
C107449,26-40,26-40,South,2023-03-17,Branch
C107450,26-40,26-40,South,2023-12-26,Branch
C107451,26-40,26-40,East,2021-12-14,Digital
C107452,26-40,26-40,West,2021-04-25,Digital
C107453,41-55,41-55,North,2023-10-31,ATM
C107454,56+,56+,South,2021-03-24,Digital
C107455,26-40,26-40,West,2021-08-29,Digital
C107456,41-55,41-55,East,2020-07-14,Digital
C107457,41-55,41-55,South,2023-04-15,Branch
C107458,18-25,18-25,South,2020-06-24,Digital
C107459,41-55,41-55,South,2020-02-21,CallCenter
C107460,26-40,26-40,East,2023-05-02,Digital
C107461,26-40,26-40,South,2023-05-13,CallCenter
C107462,18-25,18-25,East,2023-06-01,Digital
C107463,56+,56+,North,2023-06-09,Branch
C107464,56+,56+,East,2020-07-26,Digital
C107465,18-25,18-25,North,2021-06-12,ATM
C107466,18-25,18-25,West,2023-01-22,Digital
C107467,18-25,18-25,North,2021-03-28,ATM
C107468,41-55,41-55,North,2023-02-11,ATM
C107469,26-40,26-40,South,2023-08-22,Branch
C107470,18-25,18-25,South,2023-11-05,Digital
C107471,41-55,41-55,South,2023-02-10,Digital
C107472,26-40,26-40,East,2023-03-10,CallCenter
C107473,26-40,26-40,West,2022-05-23,CallCenter
C107474,26-40,26-40,South,2020-04-24,Digital
C107475,26-40,26-40,South,2021-09-29,Digital
C107476,26-40,26-40,South,2023-10-24,Digital
C107477,26-40,26-40,East,2023-08-25,Digital
C107478,26-40,26-40,North,2020-12-14,Digital
C107479,56+,56+,South,2022-12-27,ATM
C107480,26-40,26-40,North,2021-03-24,Digital
C107481,56+,56+,South,2021-08-31,ATM
C107482,26-40,26-40,South,2022-08-06,CallCenter
C107483,41-55,41-55,North,2021-12-26,Digital
C107484,26-40,26-40,North,2022-06-01,Digital
C107485,41-55,41-55,West,2020-05-23,Branch
C107486,26-40,26-40,North,2021-03-09,Digital
C107487,18-25,18-25,South,2023-03-30,Branch
C107488,18-25,18-25,South,2022-06-23,Branch
C107489,18-25,18-25,West,2023-05-14,Digital
C107490,56+,56+,East,2023-11-11,ATM
C107491,56+,56+,North,2021-06-03,Digital
C107492,41-55,41-55,West,2021-01-21,Digital
C107493,18-25,18-25,South,2021-03-28,CallCenter
C107494,56+,56+,South,2022-04-16,Digital
C107495,41-55,41-55,East,2021-01-03,Digital
C107496,26-40,26-40,East,2021-07-24,Digital
C107497,26-40,26-40,South,2020-09-10,Digital
C107498,41-55,41-55,South,2021-07-17,Digital
C107499,18-25,18-25,North,2023-10-16,Branch
C107500,26-40,26-40,South,2021-09-11,Digital
C107501,41-55,41-55,West,2023-01-13,Branch
C107502,18-25,18-25,South,2021-09-20,Digital
C107503,26-40,26-40,West,2021-09-25,Digital
C107504,26-40,26-40,North,2022-08-20,CallCenter
C107505,41-55,41-55,East,2020-06-09,ATM
C107506,56+,56+,West,2021-06-03,Branch
C107507,41-55,41-55,East,2020-07-22,Digital
C107508,41-55,41-55,North,2020-10-17,Digital
C107509,26-40,26-40,South,2022-11-03,ATM
C107510,41-55,41-55,North,2020-09-12,ATM
C107511,26-40,26-40,South,2020-10-23,Branch
C107512,18-25,18-25,West,2022-04-16,Digital
C107513,41-55,41-55,South,2021-05-23,Digital
C107514,41-55,41-55,North,2020-06-28,Digital
C107515,26-40,26-40,South,2023-10-30,Digital
C107516,56+,56+,South,2023-09-10,Digital
C107517,41-55,41-55,South,2022-04-29,Digital
C107518,26-40,26-40,South,2022-02-05,Digital
C107519,18-25,18-25,East,2023-03-26,Branch
C107520,18-25,18-25,North,2023-11-23,Branch
C107521,26-40,26-40,South,2020-05-31,Branch
C107522,26-40,26-40,South,2020-05-22,Digital
C107523,18-25,18-25,North,2021-04-27,Branch
C107524,18-25,18-25,East,2021-03-20,CallCenter
C107525,26-40,26-40,East,2023-08-01,Digital
C107526,41-55,41-55,South,2022-01-12,ATM
C107527,41-55,41-55,East,2023-03-30,Digital
C107528,26-40,26-40,South,2022-09-01,Branch
C107529,18-25,18-25,South,2022-11-22,Digital
C107530,18-25,18-25,West,2023-10-29,Branch
C107531,18-25,18-25,West,2022-05-08,ATM
C107532,26-40,26-40,North,2023-02-08,Digital
C107533,18-25,18-25,West,2021-01-27,ATM
C107534,26-40,26-40,East,2021-01-14,ATM
C107535,56+,56+,North,2022-05-05,ATM
C107536,26-40,26-40,South,2023-08-10,Digital
C107537,41-55,41-55,North,2020-03-15,Digital
C107538,18-25,18-25,South,2022-01-02,ATM
C107539,26-40,26-40,West,2020-10-22,Branch
C107540,56+,56+,South,2023-07-16,CallCenter
C107541,26-40,26-40,South,2022-01-27,Digital
C107542,41-55,41-55,South,2020-03-02,ATM
C107543,56+,56+,South,2020-01-03,ATM
C107544,26-40,26-40,East,2022-07-23,ATM
C107545,26-40,26-40,South,2020-12-05,Branch
C107546,26-40,26-40,South,2020-03-01,Digital
C107547,18-25,18-25,South,2020-08-10,Branch
C107548,18-25,18-25,East,2020-08-13,Branch
C107549,18-25,18-25,East,2021-05-19,Digital
C107550,56+,56+,East,2022-11-15,Digital
C107551,41-55,41-55,South,2023-06-08,ATM
C107552,26-40,26-40,South,2022-02-16,Digital
C107553,26-40,26-40,East,2023-10-16,Digital
C107554,41-55,41-55,East,2023-03-02,Branch
C107555,56+,56+,South,2020-08-29,CallCenter
C107556,26-40,26-40,West,2022-12-10,Branch
C107557,26-40,26-40,South,2020-12-03,Digital
C107558,56+,56+,North,2023-11-08,Digital
C107559,56+,56+,West,2023-05-22,Digital
C107560,56+,56+,North,2020-04-03,Digital
C107561,26-40,26-40,West,2020-09-09,ATM
C107562,18-25,18-25,South,2021-10-06,Digital
C107563,26-40,26-40,West,2022-12-19,Digital
C107564,26-40,26-40,South,2022-03-17,ATM
C107565,56+,56+,West,2020-05-04,Digital
C107566,18-25,18-25,East,2022-07-07,Digital
C107567,41-55,41-55,South,2022-08-05,Digital
C107568,56+,56+,South,2023-09-20,Digital
C107569,56+,56+,North,2021-01-23,Digital
C107570,41-55,41-55,South,2020-02-25,CallCenter
C107571,56+,56+,West,2022-12-31,ATM
C107572,18-25,18-25,South,2022-10-23,ATM
C107573,26-40,26-40,East,2022-01-28,Branch
C107574,18-25,18-25,South,2022-10-08,Digital
C107575,56+,56+,South,2020-09-18,ATM
C107576,56+,56+,West,2020-07-02,Digital
C107577,18-25,18-25,North,2021-08-10,Digital
C107578,18-25,18-25,South,2023-07-30,Digital
C107579,26-40,26-40,South,2022-01-21,Branch
C107580,26-40,26-40,North,2022-07-22,Digital
C107581,41-55,41-55,South,2023-12-26,Digital
C107582,18-25,18-25,East,2021-03-18,Digital
C107583,41-55,41-55,North,2021-12-02,Digital
C107584,26-40,26-40,East,2022-09-28,Digital
C107585,26-40,26-40,South,2020-08-08,Branch
C107586,18-25,18-25,North,2021-08-10,Digital
C107587,56+,56+,South,2022-03-22,Branch
C107588,41-55,41-55,North,2021-03-19,Digital
C107589,26-40,26-40,East,2020-11-17,Digital
C107590,26-40,26-40,South,2021-10-01,Branch
C107591,56+,56+,North,2023-07-09,Branch
C107592,41-55,41-55,South,2021-08-30,Digital
C107593,41-55,41-55,South,2023-05-03,Branch
C107594,41-55,41-55,East,2022-09-15,ATM
C107595,56+,56+,North,2020-07-06,Digital
C107596,26-40,26-40,North,2023-08-28,Branch
C107597,41-55,41-55,South,2022-05-09,Digital
C107598,26-40,26-40,East,2022-04-11,ATM
C107599,26-40,26-40,East,2022-10-14,Digital
C107600,56+,56+,South,2020-03-01,CallCenter
C107601,56+,56+,South,2021-01-02,Branch
C107602,26-40,26-40,East,2023-03-07,Branch
C107603,26-40,26-40,North,2022-07-04,Digital
C107604,56+,56+,South,2021-07-22,Branch
C107605,56+,56+,South,2021-11-06,Digital
C107606,41-55,41-55,South,2022-06-24,Digital
C107607,18-25,18-25,South,2021-12-05,Digital
C107608,26-40,26-40,South,2021-10-30,Branch
C107609,56+,56+,South,2022-03-16,ATM
C107610,41-55,41-55,North,2021-02-15,CallCenter
C107611,41-55,41-55,South,2022-04-12,Digital
C107612,41-55,41-55,South,2022-10-08,ATM
C107613,26-40,26-40,North,2022-11-03,ATM
C107614,26-40,26-40,South,2022-06-25,ATM
C107615,41-55,41-55,East,2021-10-22,Branch
C107616,26-40,26-40,West,2022-08-15,Digital
C107617,41-55,41-55,South,2022-11-21,ATM
C107618,41-55,41-55,South,2021-03-29,Branch
C107619,41-55,41-55,South,2021-12-10,Branch
C107620,26-40,26-40,West,2022-09-17,Digital
C107621,41-55,41-55,South,2022-08-26,Digital
C107622,18-25,18-25,South,2021-12-25,Digital
C107623,18-25,18-25,East,2021-01-19,Branch
C107624,26-40,26-40,North,2023-08-22,Digital
C107625,18-25,18-25,South,2022-03-02,ATM
C107626,56+,56+,South,2022-03-01,Digital
C107627,56+,56+,South,2021-11-14,Digital
C107628,18-25,18-25,East,2023-01-15,Digital
C107629,41-55,41-55,South,2021-03-17,Digital
C107630,26-40,26-40,East,2023-10-01,Digital
C107631,41-55,41-55,South,2020-04-01,Branch
C107632,56+,56+,North,2020-01-19,CallCenter
C107633,26-40,26-40,West,2022-01-15,Digital
C107634,18-25,18-25,East,2023-06-09,Digital
C107635,18-25,18-25,West,2020-01-15,ATM
C107636,26-40,26-40,East,2022-09-18,Digital
C107637,56+,56+,South,2021-07-23,Branch
C107638,26-40,26-40,South,2020-02-01,Branch
C107639,26-40,26-40,South,2021-06-25,ATM
C107640,18-25,18-25,North,2022-08-02,Digital
C107641,56+,56+,South,2022-07-14,CallCenter
C107642,26-40,26-40,South,2023-05-25,CallCenter
C107643,41-55,41-55,North,2023-12-13,Digital
C107644,41-55,41-55,West,2020-03-20,Digital
C107645,26-40,26-40,North,2023-06-07,Digital
C107646,18-25,18-25,South,2020-01-15,Digital
C107647,26-40,26-40,East,2023-11-25,CallCenter
C107648,26-40,26-40,South,2023-02-04,Digital
C107649,41-55,41-55,North,2023-10-21,Digital
C107650,41-55,41-55,South,2020-04-08,Digital
C107651,26-40,26-40,East,2020-04-18,Branch
C107652,26-40,26-40,West,2023-12-10,ATM
C107653,18-25,18-25,South,2021-02-15,Branch
C107654,18-25,18-25,North,2021-07-11,Branch
C107655,41-55,41-55,South,2021-03-09,Digital
C107656,41-55,41-55,South,2020-08-17,Branch
C107657,41-55,41-55,East,2020-04-13,Digital
C107658,18-25,18-25,East,2020-07-16,Digital
C107659,26-40,26-40,East,2023-05-21,Branch
C107660,26-40,26-40,West,2020-02-09,CallCenter
C107661,56+,56+,South,2023-08-01,Branch
C107662,41-55,41-55,West,2020-11-17,Branch
C107663,56+,56+,East,2022-06-02,Digital
C107664,18-25,18-25,South,2021-01-11,Digital
C107665,26-40,26-40,East,2023-07-25,Branch
C107666,41-55,41-55,East,2020-02-29,Branch
C107667,26-40,26-40,West,2022-11-09,Branch
C107668,41-55,41-55,South,2023-09-27,Branch
C107669,26-40,26-40,South,2021-10-05,Digital
C107670,56+,56+,West,2021-10-20,Digital
C107671,18-25,18-25,North,2020-08-06,Digital
C107672,56+,56+,East,2023-07-07,Branch
